host_time,t_s,seq,cycle,irms,p_w,phase_deg,range,over_count,over_range,freq_hz,vrms,thd_v,pll_locked,cal_applied,win_range,win_over_range_count,win_clip_volt_count,ih1,ih2,ih3,ih4,ih5,ih6,ih7,ih8,ih9,ih10,ih11,ih12,ih13,ih14,ih15,ihdeg1,ihdeg2,ihdeg3,ihdeg4,ihdeg5,ihdeg6,ihdeg7,ihdeg8,ihdeg9,ihdeg10,ihdeg11,ihdeg12,ihdeg13,ihdeg14,ihdeg15,vh1,vh2,vh3,vh4,vh5,vh6,vh7,vh8,vh9,vh10,vh11,vh12,vh13,vh14,vh15
2026-08-05 21:29:45.982,0.000000,85,0,0.001998,0.0002,-106.58,0,0,0,60.0000,0.178,0.77055,0,0,0,0,0,0.001301,0.000130,0.001052,0.000211,0.000690,0.000176,0.000450,0.000155,0.000291,0.000154,0.000225,0.000204,0.000198,0.000286,0.000084,106.58,172.17,-29.31,13.77,-171.94,-151.38,64.31,86.23,-44.35,1.23,-176.39,-133.58,53.08,91.15,-97.42,0.0125,0.0027,0.0056,0.0014,0.0048,0.0008,0.0025,0.0004,0.0028,0.0015,0.0014,0.0023,0.0021,0.0004,0.0007
2026-08-05 21:29:45.982,0.016667,85,1,0.001915,0.0002,-108.89,0,0,0,60.0000,0.178,0.77055,0,0,0,0,0,0.001200,0.000151,0.001010,0.000230,0.000704,0.000215,0.000445,0.000163,0.000331,0.000161,0.000248,0.000188,0.000187,0.000215,0.000077,108.89,153.79,-25.94,9.15,-161.38,-134.34,77.18,107.55,-36.61,5.93,-154.59,-100.02,73.74,119.09,-45.62,0.0125,0.0027,0.0056,0.0014,0.0048,0.0008,0.0025,0.0004,0.0028,0.0015,0.0014,0.0023,0.0021,0.0004,0.0007
2026-08-05 21:29:45.982,0.033333,85,2,0.001936,0.0002,-110.20,0,0,0,60.0000,0.178,0.77055,0,0,0,0,0,0.001214,0.000099,0.001014,0.000221,0.000723,0.000209,0.000475,0.000183,0.000316,0.000134,0.000241,0.000205,0.000212,0.000197,0.000117,110.20,146.86,-29.13,-2.22,-165.67,-147.74,64.92,86.62,-40.90,-27.26,-156.96,-137.39,72.20,87.82,-54.17,0.0125,0.0027,0.0056,0.0014,0.0048,0.0008,0.0025,0.0004,0.0028,0.0015,0.0014,0.0023,0.0021,0.0004,0.0007
2026-08-05 21:29:45.982,0.050000,85,3,0.001977,0.0001,-106.82,0,0,0,60.0000,0.178,0.77055,0,0,0,0,0,0.001336,0.000155,0.001019,0.000133,0.000651,0.000165,0.000373,0.000140,0.000248,0.000182,0.000224,0.000289,0.000199,0.000275,0.000141,106.82,-151.35,-32.40,1.48,-177.25,-177.96,52.20,51.96,-72.76,-55.35,147.37,-170.63,1.01,62.04,-145.21,0.0125,0.0027,0.0056,0.0014,0.0048,0.0008,0.0025,0.0004,0.0028,0.0015,0.0014,0.0023,0.0021,0.0004,0.0007
2026-08-05 21:29:45.982,0.066667,85,4,0.002239,0.0002,-95.18,0,0,0,60.0000,0.178,0.77055,0,0,0,0,0,0.001542,0.000343,0.001217,0.000169,0.000725,0.000129,0.000382,0.000158,0.000271,0.000101,0.000140,0.000157,0.000072,0.000211,0.000083,95.18,-158.30,-65.98,44.24,133.48,13.45,-11.28,-133.53,-160.10,90.35,35.63,-18.07,-130.53,-174.72,-137.70,0.0125,0.0027,0.0056,0.0014,0.0048,0.0008,0.0025,0.0004,0.0028,0.0015,0.0014,0.0023,0.0021,0.0004,0.0007
2026-08-05 21:29:45.982,0.083333,85,5,0.001999,0.0002,-95.78,0,0,0,60.0000,0.178,0.77055,0,0,0,0,0,0.001344,0.000217,0.001073,0.000083,0.000574,0.000242,0.000301,0.000326,0.000282,0.000292,0.000240,0.000140,0.000213,0.000103,0.000155,95.78,-136.51,-58.11,141.08,151.04,27.11,31.72,-142.81,-101.22,64.58,108.19,-58.20,-26.20,-166.13,-164.73,0.0125,0.0027,0.0056,0.0014,0.0048,0.0008,0.0025,0.0004,0.0028,0.0015,0.0014,0.0023,0.0021,0.0004,0.0007
2026-08-05 21:29:45.982,0.100000,85,6,0.001910,0.0002,-105.26,0,0,0,60.0000,0.178,0.77055,0,0,0,0,0,0.001188,0.000108,0.001044,0.000123,0.000605,0.000263,0.000417,0.000365,0.000381,0.000195,0.000217,0.000121,0.000121,0.000167,0.000113,105.26,-59.94,-24.62,-160.88,-154.10,65.49,88.18,-63.45,-35.58,166.88,-154.00,46.46,72.21,-50.38,-20.88,0.0125,0.0027,0.0056,0.0014,0.0048,0.0008,0.0025,0.0004,0.0028,0.0015,0.0014,0.0023,0.0021,0.0004,0.0007
2026-08-05 21:29:45.982,0.116667,85,7,0.001903,0.0002,-112.76,0,0,0,60.0000,0.178,0.77055,0,0,0,0,0,0.001206,0.000189,0.001000,0.000232,0.000690,0.000238,0.000433,0.000214,0.000254,0.000237,0.000200,0.000215,0.000183,0.000171,0.000165,112.76,-68.30,-18.92,174.51,-148.42,63.28,88.85,-42.57,-17.51,-160.95,-117.78,83.93,119.47,-32.15,-16.83,0.0125,0.0027,0.0056,0.0014,0.0048,0.0008,0.0025,0.0004,0.0028,0.0015,0.0014,0.0023,0.0021,0.0004,0.0007
2026-08-05 21:29:45.982,0.133333,85,8,0.001969,0.0002,-106.24,0,0,0,60.0000,0.178,0.77055,0,0,0,0,0,0.001213,0.000143,0.001035,0.000202,0.000748,0.000243,0.000464,0.000233,0.000318,0.000262,0.000248,0.000238,0.000213,0.000190,0.000157,106.24,-66.82,-38.78,152.31,-179.09,25.42,45.85,-95.80,-73.77,134.72,170.77,3.84,34.63,-139.68,-108.82,0.0125,0.0027,0.0056,0.0014,0.0048,0.0008,0.0025,0.0004,0.0028,0.0015,0.0014,0.0023,0.0021,0.0004,0.0007
2026-08-05 21:29:45.982,0.150000,85,9,0.001933,0.0002,-105.47,0,0,0,60.0000,0.178,0.77055,0,0,0,0,0,0.001173,0.000172,0.001031,0.000197,0.000704,0.000235,0.000472,0.000233,0.000315,0.000242,0.000238,0.000223,0.000199,0.000235,0.000204,105.47,-57.51,-35.22,154.16,-176.81,22.65,49.16,-87.69,-70.02,150.77,176.61,16.12,45.61,-114.64,-101.15,0.0125,0.0027,0.0056,0.0014,0.0048,0.0008,0.0025,0.0004,0.0028,0.0015,0.0014,0.0023,0.0021,0.0004,0.0007
