host_time,t_s,seq,cycle,irms,p_w,phase_deg,range,over_count,over_range,freq_hz,vrms,thd_v,pll_locked,cal_applied,win_range,win_over_range_count,win_clip_volt_count,ih1,ih2,ih3,ih4,ih5,ih6,ih7,ih8,ih9,ih10,ih11,ih12,ih13,ih14,ih15,ihdeg1,ihdeg2,ihdeg3,ihdeg4,ihdeg5,ihdeg6,ihdeg7,ihdeg8,ihdeg9,ihdeg10,ihdeg11,ihdeg12,ihdeg13,ihdeg14,ihdeg15,vh1,vh2,vh3,vh4,vh5,vh6,vh7,vh8,vh9,vh10,vh11,vh12,vh13,vh14,vh15
2026-08-05 21:30:16.179,0.000000,0,0,2.152401,325.5936,6.21,1,0,0,62.5841,219.910,0.03910,0,0,1,0,0,1.458661,0.254505,1.247074,0.124574,0.453083,0.289649,0.380742,0.106680,0.308005,0.255369,0.160568,0.074851,0.177412,0.233907,0.117656,-6.21,116.99,-1.70,120.47,168.11,-101.00,156.71,-3.08,-20.28,76.29,-41.27,-174.87,167.44,-117.70,81.46,198.1494,4.7740,3.6741,2.6466,3.5878,1.1428,0.6388,0.4456,1.0504,0.3027,0.6290,0.3564,0.3020,0.2889,0.6560
2026-08-05 21:30:16.179,0.016667,0,1,2.220119,351.0206,1.75,1,0,0,62.5841,219.910,0.03910,0,0,1,0,0,1.575362,0.193049,1.180751,0.098690,0.668079,0.210827,0.207714,0.121404,0.411308,0.164120,0.066846,0.165500,0.239459,0.123196,0.128633,-1.75,-112.13,3.29,-177.53,172.16,62.17,-165.76,-62.67,-5.76,-122.97,80.18,107.47,175.19,19.50,-64.64,198.1494,4.7740,3.6741,2.6466,3.5878,1.1428,0.6388,0.4456,1.0504,0.3027,0.6290,0.3564,0.3020,0.2889,0.6560
2026-08-05 21:30:16.179,0.033333,0,2,2.231790,353.3354,4.62,1,0,0,62.5841,219.910,0.03910,0,0,1,0,0,1.597023,0.244260,1.157755,0.096366,0.683829,0.255175,0.151320,0.188225,0.359379,0.182100,0.129862,0.169708,0.212860,0.113124,0.141376,-4.62,-121.67,2.46,178.27,168.65,60.59,-164.35,-71.59,-18.38,-150.64,73.18,82.12,175.22,0.97,-82.76,198.1494,4.7740,3.6741,2.6466,3.5878,1.1428,0.6388,0.4456,1.0504,0.3027,0.6290,0.3564,0.3020,0.2889,0.6560
2026-08-05 21:30:16.179,0.050000,0,3,2.220994,354.1826,6.32,1,0,0,62.5841,219.910,0.03910,0,0,1,0,0,1.605755,0.232082,1.144964,0.075405,0.661750,0.182997,0.174030,0.152178,0.409739,0.186855,0.106082,0.169407,0.208262,0.141013,0.144597,-6.32,-133.74,1.43,165.13,167.18,53.15,177.32,-60.30,-24.93,-158.52,83.50,80.96,159.63,-25.59,-91.25,198.1494,4.7740,3.6741,2.6466,3.5878,1.1428,0.6388,0.4456,1.0504,0.3027,0.6290,0.3564,0.3020,0.2889,0.6560
2026-08-05 21:30:16.179,0.066667,0,4,2.205669,352.6732,7.71,1,0,0,62.5841,219.910,0.03910,0,0,1,0,0,1.590247,0.219277,1.157672,0.096296,0.624300,0.142764,0.230008,0.123563,0.409681,0.144535,0.077457,0.124175,0.260711,0.141679,0.113952,-7.71,-140.92,-0.37,153.09,162.54,34.59,173.91,-56.66,-27.61,-168.71,37.59,98.19,146.86,-23.02,-91.97,198.1494,4.7740,3.6741,2.6466,3.5878,1.1428,0.6388,0.4456,1.0504,0.3027,0.6290,0.3564,0.3020,0.2889,0.6560
2026-08-05 21:30:16.179,0.083333,0,5,2.190570,348.9901,7.49,1,0,0,62.5841,219.910,0.03910,0,0,1,0,0,1.569662,0.194518,1.178100,0.122689,0.608518,0.126845,0.256429,0.132182,0.396035,0.130537,0.095164,0.116328,0.263009,0.138500,0.082422,-7.49,-145.53,-0.85,156.86,161.99,23.90,172.64,-47.48,-27.08,179.07,15.52,115.18,148.05,-28.91,-103.81,198.1494,4.7740,3.6741,2.6466,3.5878,1.1428,0.6388,0.4456,1.0504,0.3027,0.6290,0.3564,0.3020,0.2889,0.6560
2026-08-05 21:30:16.179,0.100000,0,6,2.192564,336.4252,5.03,1,0,0,62.5841,219.910,0.03910,0,0,1,0,0,1.508723,0.126948,1.261695,0.046621,0.584470,0.046624,0.340992,0.062665,0.412472,0.045741,0.154191,0.072455,0.318622,0.053702,0.032179,-5.03,-169.21,0.11,173.98,169.21,-3.94,170.35,-19.75,-16.22,162.49,-15.37,160.96,159.84,-33.11,168.71,198.1494,4.7740,3.6741,2.6466,3.5878,1.1428,0.6388,0.4456,1.0504,0.3027,0.6290,0.3564,0.3020,0.2889,0.6560
2026-08-05 21:30:16.179,0.116667,0,7,2.187577,337.0256,4.22,1,0,0,62.5841,219.910,0.03910,0,0,1,0,0,1.515265,0.119229,1.250195,0.064683,0.590613,0.057574,0.323467,0.077690,0.411953,0.064902,0.135000,0.084969,0.311014,0.081497,0.010548,-4.22,175.88,0.66,179.76,171.03,-31.56,171.07,-8.06,-13.23,143.95,-15.93,173.02,163.59,-40.45,145.13,198.1494,4.7740,3.6741,2.6466,3.5878,1.1428,0.6388,0.4456,1.0504,0.3027,0.6290,0.3564,0.3020,0.2889,0.6560
2026-08-05 21:30:16.179,0.133333,0,8,2.187361,336.0880,3.73,1,0,0,62.5841,219.910,0.03910,0,0,1,0,0,1.511757,0.113035,1.253933,0.065054,0.590079,0.055592,0.324536,0.078426,0.410848,0.063499,0.134378,0.086215,0.310323,0.080579,0.008572,-3.73,173.91,1.07,178.25,172.04,-33.33,172.25,-7.88,-11.64,142.54,-13.93,174.45,165.85,-38.33,154.02,198.1494,4.7740,3.6741,2.6466,3.5878,1.1428,0.6388,0.4456,1.0504,0.3027,0.6290,0.3564,0.3020,0.2889,0.6560
2026-08-05 21:30:16.179,0.150000,0,9,2.187699,335.1012,4.74,1,0,0,62.5841,219.910,0.03910,0,0,1,0,0,1.509681,0.108399,1.255471,0.066711,0.590389,0.055580,0.325266,0.079806,0.411363,0.064665,0.133083,0.088594,0.309755,0.084067,0.004682,-4.74,169.26,0.01,173.11,168.61,-39.94,169.43,-13.54,-17.25,134.24,-18.41,166.55,157.43,-47.06,129.50,198.1494,4.7740,3.6741,2.6466,3.5878,1.1428,0.6388,0.4456,1.0504,0.3027,0.6290,0.3564,0.3020,0.2889,0.6560
