host_time,t_s,seq,cycle,irms,p_w,phase_deg,range,over_count,over_range,freq_hz,vrms,thd_v,pll_locked,cal_applied,win_range,win_over_range_count,win_clip_volt_count,ih1,ih2,ih3,ih4,ih5,ih6,ih7,ih8,ih9,ih10,ih11,ih12,ih13,ih14,ih15,ihdeg1,ihdeg2,ihdeg3,ihdeg4,ihdeg5,ihdeg6,ihdeg7,ihdeg8,ihdeg9,ihdeg10,ihdeg11,ihdeg12,ihdeg13,ihdeg14,ihdeg15,vh1,vh2,vh3,vh4,vh5,vh6,vh7,vh8,vh9,vh10,vh11,vh12,vh13,vh14,vh15
2026-08-05 08:33:03.908,0.000000,521,0,0.153714,0.0419,-15.56,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.074942,0.009272,0.067500,0.008280,0.061409,0.006965,0.057427,0.005556,0.051282,0.004015,0.043698,0.002061,0.035386,0.000134,0.027582,15.56,-159.26,27.72,-141.43,45.38,-122.60,61.92,-104.90,78.87,-85.54,96.47,-61.61,111.00,74.92,119.61,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.016667,521,1,0.307773,-0.0388,-110.80,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.167281,0.000818,0.153575,0.001364,0.135303,0.001326,0.113946,0.000662,0.087944,0.000783,0.060798,0.002440,0.033414,0.004672,0.008564,110.80,-96.32,-39.00,152.54,174.76,-6.12,28.12,-109.57,-117.99,-151.00,97.45,84.75,-45.95,-50.37,-171.83,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.033333,521,2,0.203028,0.0017,-108.93,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.103281,0.022542,0.094159,0.020989,0.084379,0.018118,0.074855,0.014762,0.062033,0.011768,0.048019,0.010244,0.033629,0.010435,0.020117,108.93,36.28,-47.62,-107.44,160.28,110.68,6.66,-28.10,-146.97,-160.65,59.46,73.48,-97.83,-52.02,94.22,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.050000,521,3,0.173348,0.0037,-172.88,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.086593,0.014209,0.078464,0.012977,0.070852,0.010828,0.064603,0.008221,0.055637,0.005459,0.045544,0.003710,0.035179,0.004142,0.025606,172.88,159.60,141.15,138.12,114.70,118.26,86.80,101.65,58.86,90.45,30.99,99.25,-0.36,119.56,-39.35,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.066667,521,4,0.170429,0.0060,-147.25,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.084550,0.011723,0.076622,0.010573,0.069515,0.008621,0.063852,0.006347,0.055581,0.004082,0.046105,0.002941,0.036121,0.003970,0.026887,147.25,108.39,63.97,35.83,-13.73,-34.42,-93.00,-101.98,-172.18,-160.85,108.84,164.94,27.00,131.81,-61.35,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.083333,521,5,0.152259,0.0075,31.93,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.075088,0.004343,0.067651,0.004336,0.061242,0.004096,0.056858,0.004127,0.050098,0.004344,0.042084,0.004184,0.033854,0.004235,0.026434,-31.93,90.53,-115.86,-3.55,166.28,-98.19,87.05,164.86,7.83,70.80,-71.08,-22.55,-152.97,-119.76,118.62,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.100000,521,6,0.154932,-0.0080,-174.53,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.075566,0.007563,0.068239,0.006969,0.062084,0.005636,0.057842,0.004213,0.051288,0.002614,0.043632,0.001088,0.035593,0.000755,0.028090,174.53,157.18,143.96,130.90,119.42,105.25,93.46,78.53,67.55,46.09,42.16,14.52,14.05,-165.51,-19.90,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.116667,521,7,0.152290,-0.0021,-124.93,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.072532,0.003420,0.065618,0.003525,0.060124,0.003743,0.056717,0.004266,0.050967,0.004821,0.044314,0.004986,0.037089,0.005121,0.030313,124.93,41.22,-5.79,-104.30,-130.32,111.49,103.95,-28.64,-21.49,-166.83,-146.27,57.83,86.49,-76.72,-45.68,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.133333,521,8,0.151374,-0.0030,-92.85,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.073024,0.006377,0.065911,0.006134,0.060041,0.005534,0.056232,0.005044,0.050218,0.004711,0.042973,0.004006,0.035482,0.003671,0.028721,92.85,-15.18,-101.56,146.71,70.00,-52.60,-119.82,106.46,50.65,-96.64,-138.51,60.10,29.32,-150.24,-168.48,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.150000,521,9,0.155767,0.0016,-76.95,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.075788,0.004982,0.068492,0.004429,0.062323,0.003237,0.058116,0.001971,0.051629,0.001064,0.043873,0.001373,0.035811,0.002758,0.028454,76.95,-37.70,-148.60,100.65,-8.29,-123.18,130.49,6.04,-90.54,101.75,48.66,171.16,-175.44,-69.75,-45.26,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.166667,521,10,0.154465,-0.0031,129.92,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.074329,0.004717,0.067189,0.004429,0.061227,0.003649,0.057301,0.002772,0.051091,0.001784,0.043817,0.001037,0.035954,0.001271,0.028607,-129.92,-84.35,-49.45,9.22,37.03,103.65,121.94,-162.15,-153.06,-63.67,-67.74,62.72,14.37,-149.66,90.27,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.183333,521,11,0.152561,-0.0101,-147.53,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.070906,0.002108,0.064086,0.003695,0.058856,0.005062,0.055906,0.006046,0.050908,0.006546,0.044849,0.006981,0.038242,0.006873,0.031548,147.53,170.66,61.85,102.13,-17.24,28.38,-98.04,-47.76,-178.37,-125.79,101.86,155.71,19.63,77.20,-67.24,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.200000,521,12,0.147869,-0.0014,-165.16,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.069455,0.002974,0.062507,0.004195,0.057419,0.005474,0.054440,0.006458,0.049474,0.007129,0.043525,0.007599,0.036857,0.007719,0.029873,165.16,179.73,114.69,151.49,70.82,118.68,25.26,78.54,-19.81,36.96,-64.07,-6.08,-110.76,-49.53,-162.15,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.216667,521,13,0.168661,0.0038,-15.37,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.082786,0.003024,0.075060,0.004613,0.068377,0.006294,0.063054,0.007380,0.055389,0.008142,0.046760,0.008654,0.037262,0.008700,0.027741,15.37,-34.83,27.65,-35.14,45.66,-24.74,62.11,-12.26,78.82,0.76,95.88,14.00,110.34,28.25,118.67,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.233333,521,14,0.178905,0.0050,-45.51,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.087908,0.001264,0.079975,0.002196,0.072988,0.003058,0.067354,0.003918,0.059082,0.004705,0.049793,0.005564,0.039831,0.006146,0.029677,45.51,-38.46,118.76,37.99,-162.50,116.46,-85.23,-168.69,-7.80,-95.47,69.92,-21.48,145.17,54.03,-145.48,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
2026-08-05 08:33:03.908,0.250000,521,15,0.156321,-0.0001,156.47,0,0,0,63.0122,0.319,1.08736,0,0,0,0,0,0.073235,0.006020,0.066255,0.007176,0.060941,0.008361,0.057637,0.009518,0.052261,0.010306,0.045753,0.010895,0.038516,0.011033,0.030716,-156.47,-120.16,-129.08,-71.42,-95.45,-25.99,-63.32,14.45,-30.61,51.72,2.97,87.48,34.37,123.02,61.96,0.0269,0.0101,0.0009,0.0065,0.0093,0.0085,0.0045,0.0074,0.0121,0.0048,0.0045,0.0039,0.0104,0.0083,0.0096
