host_time,t_s,seq,cycle,irms,p_w,phase_deg,range,over_count,over_range,freq_hz,vrms,thd_v,pll_locked,cal_applied,win_range,win_over_range_count,win_clip_volt_count,ih1,ih2,ih3,ih4,ih5,ih6,ih7,ih8,ih9,ih10,ih11,ih12,ih13,ih14,ih15,ihdeg1,ihdeg2,ihdeg3,ihdeg4,ihdeg5,ihdeg6,ihdeg7,ihdeg8,ihdeg9,ihdeg10,ihdeg11,ihdeg12,ihdeg13,ihdeg14,ihdeg15,vh1,vh2,vh3,vh4,vh5,vh6,vh7,vh8,vh9,vh10,vh11,vh12,vh13,vh14,vh15
2026-08-05 09:03:27.228,0.000000,0,0,0.031440,-0.0582,123.71,0,0,0,60.0000,5.214,0.77175,0,0,0,0,256,0.007534,0.002672,0.014307,0.004076,0.014689,0.004842,0.013235,0.005644,0.011034,0.005301,0.008077,0.004719,0.005780,0.003366,0.003499,-123.71,-170.47,-158.94,139.32,173.97,106.83,157.78,80.95,142.64,61.03,130.79,47.36,122.95,34.91,121.21,0.7422,0.3635,0.2532,0.1860,0.1594,0.1277,0.1120,0.0950,0.0859,0.0747,0.0760,0.0701,0.0636,0.0559,0.0559
2026-08-05 09:03:27.228,0.016667,0,1,0.016068,0.0006,167.60,0,0,0,60.0000,5.214,0.77175,0,0,0,0,256,0.003266,0.001824,0.005392,0.004435,0.003920,0.006118,0.002078,0.006553,0.000941,0.006084,0.002579,0.004332,0.003710,0.002351,0.004098,-167.60,42.31,65.78,-72.81,-51.17,169.25,-155.44,67.11,-50.62,-37.64,-176.90,-142.85,83.74,117.26,-24.03,0.7422,0.3635,0.2532,0.1860,0.1594,0.1277,0.1120,0.0950,0.0859,0.0747,0.0760,0.0701,0.0636,0.0559,0.0559
2026-08-05 09:03:27.228,0.033333,0,2,0.019841,0.0005,-129.57,0,0,0,60.0000,5.214,0.77175,0,0,0,0,256,0.004080,0.002028,0.007992,0.003558,0.007893,0.004496,0.007197,0.005077,0.006198,0.005314,0.004394,0.005137,0.002917,0.004602,0.001515,129.57,36.11,-110.29,174.26,12.93,-42.43,147.33,100.12,-77.71,-122.11,59.01,18.54,-163.15,159.03,-31.77,0.7422,0.3635,0.2532,0.1860,0.1594,0.1277,0.1120,0.0950,0.0859,0.0747,0.0760,0.0701,0.0636,0.0559,0.0559
2026-08-05 09:03:27.228,0.050000,0,3,0.027835,0.0005,-164.88,0,0,0,60.0000,5.214,0.77175,0,0,0,0,256,0.006430,0.002742,0.012459,0.003613,0.012852,0.003803,0.012058,0.003594,0.010358,0.003000,0.008211,0.002323,0.006074,0.001596,0.004172,164.88,-115.45,-14.43,51.87,173.44,-120.86,14.01,65.84,-145.93,-102.86,59.55,90.58,-91.82,-80.79,119.57,0.7422,0.3635,0.2532,0.1860,0.1594,0.1277,0.1120,0.0950,0.0859,0.0747,0.0760,0.0701,0.0636,0.0559,0.0559
2026-08-05 09:03:27.228,0.066667,0,4,0.018292,-0.0006,148.21,0,0,0,60.0000,5.214,0.77175,0,0,0,0,256,0.003877,0.000638,0.007426,0.001877,0.007739,0.002748,0.007316,0.003404,0.006614,0.003739,0.005300,0.003624,0.004110,0.003449,0.002935,-148.21,-76.12,130.25,-175.37,52.21,118.92,-10.62,52.10,-75.94,-13.26,-137.71,-77.30,161.54,-140.14,99.61,0.7422,0.3635,0.2532,0.1860,0.1594,0.1277,0.1120,0.0950,0.0859,0.0747,0.0760,0.0701,0.0636,0.0559,0.0559
2026-08-05 09:03:27.228,0.083333,0,5,0.015776,-0.0001,177.42,0,0,0,60.0000,5.214,0.77175,0,0,0,0,256,0.003073,0.000758,0.005956,0.002015,0.006301,0.002621,0.005779,0.003337,0.005212,0.003800,0.004181,0.003915,0.003202,0.003769,0.002285,-177.42,177.16,54.36,59.23,-75.08,-49.05,173.50,-164.21,57.38,82.10,-56.96,-29.24,-168.52,-140.81,78.47,0.7422,0.3635,0.2532,0.1860,0.1594,0.1277,0.1120,0.0950,0.0859,0.0747,0.0760,0.0701,0.0636,0.0559,0.0559
2026-08-05 09:03:27.228,0.100000,0,6,0.017540,-0.0002,-120.84,0,0,0,60.0000,5.214,0.77175,0,0,0,0,256,0.003659,0.000844,0.007045,0.001707,0.007331,0.002405,0.006606,0.003144,0.005968,0.003738,0.004732,0.004015,0.003886,0.003940,0.003059,120.84,123.50,-131.24,-154.72,-23.86,-39.95,98.76,71.62,-142.49,-170.84,-22.90,-47.72,98.57,78.69,-140.12,0.7422,0.3635,0.2532,0.1860,0.1594,0.1277,0.1120,0.0950,0.0859,0.0747,0.0760,0.0701,0.0636,0.0559,0.0559
2026-08-05 09:03:27.228,0.116667,0,7,0.020343,-0.0005,-126.38,0,0,0,60.0000,5.214,0.77175,0,0,0,0,256,0.005477,0.002212,0.009651,0.002201,0.009542,0.002186,0.008360,0.002377,0.006569,0.002936,0.004305,0.003370,0.002338,0.003647,0.000815,126.38,149.98,-72.83,-70.83,83.48,80.24,-107.11,-141.77,58.92,6.68,-130.05,164.49,44.95,-33.59,-120.26,0.7422,0.3635,0.2532,0.1860,0.1594,0.1277,0.1120,0.0950,0.0859,0.0747,0.0760,0.0701,0.0636,0.0559,0.0559
2026-08-05 09:03:27.228,0.133333,0,8,0.015327,0.0001,158.29,0,0,0,60.0000,5.214,0.77175,0,0,0,0,256,0.003119,0.001067,0.006276,0.001384,0.006119,0.001889,0.005884,0.002573,0.004998,0.003217,0.003958,0.003459,0.003120,0.003603,0.002298,-158.29,32.91,62.55,-80.29,-65.98,159.15,-175.20,52.91,71.34,-54.15,-35.08,-163.99,-140.60,85.16,112.43,0.7422,0.3635,0.2532,0.1860,0.1594,0.1277,0.1120,0.0950,0.0859,0.0747,0.0760,0.0701,0.0636,0.0559,0.0559
2026-08-05 09:03:27.228,0.150000,0,9,0.014755,-0.0005,-116.85,0,0,0,60.0000,5.214,0.77175,0,0,0,0,256,0.002999,0.000814,0.005915,0.001331,0.005731,0.001852,0.005512,0.002659,0.004874,0.003210,0.004101,0.003373,0.003563,0.003174,0.002675,116.85,-107.66,-174.31,-6.66,-97.98,68.63,-0.47,157.53,92.80,-111.13,-169.46,-21.49,-73.48,70.55,18.54,0.7422,0.3635,0.2532,0.1860,0.1594,0.1277,0.1120,0.0950,0.0859,0.0747,0.0760,0.0701,0.0636,0.0559,0.0559
