host_time,t_s,seq,cycle,irms,p_w,phase_deg,range,over_count,over_range,freq_hz,vrms,thd_v,pll_locked,cal_applied,win_range,win_over_range_count,win_clip_volt_count,ih1,ih2,ih3,ih4,ih5,ih6,ih7,ih8,ih9,ih10,ih11,ih12,ih13,ih14,ih15,ihdeg1,ihdeg2,ihdeg3,ihdeg4,ihdeg5,ihdeg6,ihdeg7,ihdeg8,ihdeg9,ihdeg10,ihdeg11,ihdeg12,ihdeg13,ihdeg14,ihdeg15,vh1,vh2,vh3,vh4,vh5,vh6,vh7,vh8,vh9,vh10,vh11,vh12,vh13,vh14,vh15
2026-08-05 09:17:55.852,0.000000,0,0,0.015442,0.0147,-72.90,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.002746,0.000657,0.005836,0.001609,0.006209,0.002351,0.005762,0.002923,0.005311,0.003359,0.004333,0.003522,0.003522,0.003554,0.002747,72.90,-20.75,84.51,-10.06,96.51,17.49,123.81,44.54,150.50,69.19,175.83,97.35,-154.25,126.29,-126.29,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.016667,0,1,0.015628,0.0079,-89.57,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.002839,0.000882,0.005738,0.002149,0.006156,0.002795,0.005615,0.003425,0.005036,0.003889,0.004020,0.003949,0.003065,0.003955,0.002229,89.57,-19.11,136.76,39.83,-177.50,106.48,-115.17,169.52,-54.56,-128.55,5.35,-65.02,69.96,-1.62,130.28,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.033333,0,2,0.014765,0.0020,-105.14,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.002467,0.000687,0.005381,0.001691,0.005793,0.002377,0.005214,0.003060,0.004819,0.003632,0.003981,0.003635,0.003026,0.003763,0.002299,105.14,40.80,-176.00,125.18,-97.74,-142.25,-3.28,-49.71,88.40,41.94,-179.68,136.87,-82.86,-129.13,9.87,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.050000,0,3,0.016798,0.0007,-120.16,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.002963,0.000899,0.006336,0.002111,0.006763,0.002832,0.006098,0.003633,0.005492,0.004215,0.004434,0.004125,0.003363,0.004103,0.002453,120.16,42.97,-137.60,161.96,-33.30,-75.61,86.66,43.93,-157.13,163.34,-39.64,-76.58,82.25,44.38,-162.90,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.066667,0,4,0.018232,0.0034,-82.42,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.004421,0.002265,0.008220,0.001944,0.008171,0.001216,0.006786,0.001260,0.005318,0.002386,0.003487,0.003232,0.002073,0.004077,0.001496,82.42,95.23,162.97,167.55,-123.30,-129.13,-38.84,-106.43,41.44,-52.31,117.49,24.13,-169.62,109.17,-122.91,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.083333,0,5,0.022521,-0.0008,177.72,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.005127,0.000777,0.009866,0.000493,0.009306,0.001954,0.007744,0.003670,0.005576,0.005163,0.003631,0.005953,0.003044,0.006134,0.002947,-177.72,-83.19,75.43,-47.68,-30.23,-127.41,-121.56,143.11,147.79,49.15,70.77,-49.26,1.14,-146.07,-72.47,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.100000,0,6,0.017178,-0.0000,165.43,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.003754,0.001767,0.007665,0.001499,0.007318,0.002002,0.006438,0.002712,0.005248,0.003639,0.004102,0.004024,0.003528,0.003957,0.002715,-165.43,-29.79,14.57,-178.74,-145.35,53.92,73.51,-75.32,-68.20,147.32,156.21,-0.15,20.54,-142.42,-117.74,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.116667,0,7,0.018188,-0.0002,-171.38,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.003493,0.001403,0.007326,0.002249,0.007162,0.003403,0.006707,0.004254,0.005830,0.004652,0.004497,0.004588,0.003384,0.004330,0.002032,171.38,-60.88,-4.96,154.48,-170.49,5.28,39.52,-143.78,-115.69,66.58,91.00,-85.46,-62.42,126.47,144.11,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.133333,0,8,0.022981,-0.0005,165.74,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.004968,0.001191,0.009933,0.002711,0.009786,0.004038,0.009447,0.004727,0.007866,0.005072,0.005811,0.004954,0.004392,0.004354,0.002861,-165.74,62.45,67.60,-53.68,-46.96,-175.89,-149.90,74.25,103.33,-27.76,1.57,-132.87,-100.42,123.75,158.49,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.150000,0,9,0.017583,-0.0002,122.55,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.003402,0.000724,0.006921,0.001889,0.007146,0.002839,0.006914,0.003471,0.005917,0.004141,0.004825,0.004016,0.003702,0.003879,0.002545,-122.55,126.94,-156.14,108.49,178.17,78.62,164.95,68.73,149.51,55.35,136.24,38.65,121.68,30.40,113.87,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.166667,0,10,0.017615,0.0004,-111.82,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.003340,0.000812,0.007094,0.001864,0.007464,0.002408,0.006970,0.003312,0.006264,0.003614,0.005117,0.003531,0.003990,0.003519,0.002949,111.82,-71.60,-163.91,-5.35,-76.82,78.17,25.02,176.62,125.51,-86.96,-134.82,13.53,-30.30,114.07,74.41,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.183333,0,11,0.021581,-0.0003,172.36,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.004514,0.001748,0.009336,0.002599,0.009822,0.002926,0.009093,0.003604,0.007927,0.003452,0.006293,0.003157,0.004777,0.002770,0.003460,-172.36,97.97,55.69,-49.08,-70.13,179.24,177.41,56.51,64.59,-64.63,-46.75,-179.97,-154.18,65.07,99.06,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.200000,0,12,0.017049,-0.0004,134.49,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.003277,0.000872,0.006710,0.001873,0.007073,0.002446,0.006625,0.003371,0.005969,0.003710,0.004819,0.003640,0.003757,0.003651,0.002793,-134.49,150.02,174.99,84.36,127.76,34.00,96.43,0.22,62.19,-37.64,27.94,-71.01,-2.00,-103.96,-31.74,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.216667,0,13,0.016174,-0.0002,168.08,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.002974,0.000552,0.006280,0.001653,0.006683,0.002294,0.006246,0.003127,0.005609,0.003479,0.004668,0.003462,0.003677,0.003593,0.002698,-168.08,66.97,80.75,-56.81,-29.02,-165.48,-123.50,100.32,139.92,2.30,42.50,-93.41,-49.14,173.01,-143.29,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.233333,0,14,0.016089,-0.0002,-174.30,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.002971,0.000580,0.006298,0.001655,0.006665,0.002286,0.006207,0.003138,0.005600,0.003482,0.004572,0.003438,0.003594,0.003584,0.002639,174.30,27.37,23.81,-132.42,-124.43,79.59,102.56,-52.68,-32.10,170.88,-167.41,37.56,62.24,-95.34,-69.26,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.250000,0,15,0.021129,0.0001,111.38,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.004303,0.001474,0.008965,0.002479,0.009459,0.002819,0.008773,0.003627,0.007697,0.003741,0.006182,0.003533,0.004705,0.003276,0.003387,-111.38,-146.43,-118.55,-169.49,-121.21,-178.01,-109.93,-175.91,-99.40,-172.44,-87.59,-162.87,-72.35,-155.57,-55.79,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.266667,0,16,0.025182,-0.0002,-62.58,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.007397,0.003919,0.012553,0.002714,0.011602,0.000518,0.009270,0.001885,0.006185,0.004078,0.002933,0.005391,0.001011,0.006184,0.001517,62.58,-118.39,113.12,-68.36,157.05,-14.84,-150.40,-115.12,-101.59,-68.16,-56.86,-14.10,-44.79,41.78,-69.37,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.283333,0,17,0.036967,0.0005,131.87,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.009708,0.000329,0.018385,0.002140,0.016837,0.005037,0.013545,0.007224,0.009252,0.008386,0.006590,0.007755,0.005324,0.005801,0.004336,-131.87,166.21,-169.06,-62.57,162.77,-84.38,146.23,-101.34,136.67,-123.15,138.05,-145.41,136.39,-169.03,126.67,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.300000,0,18,0.039310,-0.0002,126.02,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.010413,0.004892,0.019738,0.006704,0.018154,0.008272,0.014570,0.009353,0.009951,0.009271,0.006107,0.007244,0.002911,0.004662,0.000826,-126.02,-131.07,162.07,-169.47,108.50,160.58,66.13,128.48,26.70,92.54,-9.98,55.88,-55.21,28.11,-146.21,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.316667,0,19,0.039739,-0.0021,153.47,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.011146,0.001960,0.020246,0.003875,0.018482,0.006937,0.016301,0.007876,0.012708,0.006722,0.008240,0.004593,0.004182,0.003415,0.002488,-153.47,-159.31,83.25,131.10,-18.65,33.67,-108.95,-65.86,159.83,-159.08,70.11,121.01,-7.74,47.12,-59.71,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.333333,0,20,0.041496,-0.0014,163.75,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.011261,0.001748,0.020766,0.004985,0.020025,0.007705,0.017532,0.007786,0.012464,0.007162,0.007842,0.005357,0.004295,0.003118,0.001838,-163.75,-153.94,65.73,103.92,-47.47,-11.58,-153.51,-116.02,101.77,144.72,6.05,47.32,-87.38,-34.71,-151.93,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.350000,0,21,0.037631,-0.0012,148.90,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.009708,0.002362,0.018071,0.005613,0.017806,0.007763,0.015257,0.008395,0.010948,0.008044,0.007054,0.006040,0.003410,0.004382,0.001234,-148.90,-149.73,115.86,149.07,34.87,75.03,-39.17,9.04,-109.57,-59.29,-178.39,-123.37,115.62,-179.40,66.90,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.366667,0,22,0.035146,-0.0009,-151.46,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.008719,0.001381,0.016861,0.004465,0.016991,0.005988,0.014701,0.007008,0.011470,0.006391,0.007637,0.005202,0.004724,0.003401,0.002337,151.46,151.29,-61.44,-67.44,97.18,95.13,-94.54,-96.90,75.99,71.43,-111.19,-114.49,67.38,59.85,-107.22,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
2026-08-05 09:17:55.852,0.383333,0,23,0.022896,-0.0004,157.51,0,0,0,60.0000,5.936,0.78328,0,0,0,0,262,0.004926,0.001756,0.009787,0.002803,0.010295,0.003251,0.009702,0.003510,0.008628,0.003325,0.006816,0.003031,0.005352,0.002693,0.003819,-157.51,-41.09,100.88,-164.16,5.07,98.29,-77.35,3.91,-160.24,-88.75,120.11,-177.55,41.44,95.01,-35.10,1.3784,0.6970,0.4690,0.3563,0.2843,0.2410,0.2018,0.1834,0.1626,0.1417,0.1358,0.1281,0.1253,0.1078,0.1053
